org_account_id,transaction_type,transction_date,amount,,,
8949,CHARGE,4/29/19,26788.77,,,
8949,CHARGE,4/30/19,24537.86,,,
8949,CHARGE,5/1/19,21455.24,,,
8949,CHARGE,5/2/19,15853.31,,,
8949,CHARGE,5/3/19,12858.98,,,
8949,CHARGE,5/4/19,7814.88,,,
8949,CHARGE,5/5/19,7799.83,,,
8949,CHARGE,5/6/19,39465.76,,,
8949,CHARGE,5/7/19,55995.28,,,
8949,CHARGE,5/8/19,11754.68,,,
8949,CHARGE,5/9/19,7810.91,,,
8949,CHARGE,5/10/19,5989.4,,,
8949,CHARGE,5/11/19,3081.57,,,
8949,CHARGE,5/12/19,3251.13,,,
8949,CHARGE,5/13/19,11128.37,,,
8949,CHARGE,5/14/19,12379.39,,,
8949,CHARGE,5/15/19,5421.45,,,
8949,CHARGE,5/16/19,4625.03,,,
8949,CHARGE,5/17/19,3310.36,,,
8949,CHARGE,5/18/19,1747.76,,,
8949,CHARGE,5/19/19,3017.16,,,
8949,CHARGE,5/20/19,9524.06,,,
8949,CHARGE,5/21/19,6475.96,,,
8949,CHARGE,5/22/19,7121.56,,,
8949,CHARGE,5/23/19,7528.99,,,
8949,CHARGE,5/24/19,6420.5,,,
8949,CHARGE,5/25/19,1913.81,,,
8949,CHARGE,5/26/19,1774.94,,,
8949,CHARGE,5/27/19,3269.39,,,
8949,CHARGE,5/28/19,12348.36,,,
8949,CHARGE,5/29/19,6359.14,,,
8949,CHARGE,5/30/19,6099.62,,,
8949,CHARGE,5/31/19,5261.72,,,
8949,CHARGE,6/1/19,3277.13,,,
8949,CHARGE,6/2/19,5696.48,,,
8949,CHARGE,6/3/19,17168.6,,,
8949,CHARGE,6/4/19,11198.01,,,
8949,CHARGE,6/5/19,8984.59,,,
8949,PARTIAL_CREDIT,6/6/19,5356.45,,,
8949,CHARGE,6/7/19,7719.31,,,
8949,CHARGE,6/8/19,1105.05,,,
8949,CHARGE,6/9/19,2527.11,,,
8949,CHARGE,6/10/19,11374.61,,,
8949,CHARGE,6/11/19,12136.5,,,
8949,CHARGE,6/12/19,12635.61,,,
8949,CHARGE,6/13/19,14420.18,,,
8949,CHARGE,6/14/19,15559.21,,,
8949,CHARGE,6/15/19,4943.1,,,
8949,CHARGE,6/16/19,5116.72,,,
8949,CHARGE,6/17/19,18451.71,,,
8949,CHARGE,6/18/19,16719.59,,,
8949,CHARGE,6/19/19,12117.96,,,
8949,CHARGE,6/20/19,18642.34,,,
8949,CHARGE,6/21/19,12123.43,,,
8949,CHARGE,6/22/19,2957.85,,,
8949,CHARGE,6/23/19,3409.14,,,
8949,CHARGE,6/24/19,15635.75,,,
8949,CHARGE,6/25/19,15086.33,,,
8949,CHARGE,6/26/19,22288.19,,,
8949,CHARGE,6/27/19,12891.71,,,
8949,CHARGE,6/28/19,13315.36,,,
8949,CHARGE,6/29/19,6459.96,,,
8949,CHARGE,6/30/19,9779.52,,,
8949,CHARGE,7/1/19,23103.02,,,
8949,CHARGE,7/2/19,16847.25,,,
8949,CHARGE,7/3/19,11579.76,,,
8949,CHARGE,7/4/19,3562.48,,,
8949,CHARGE,7/5/19,4179.02,,,
8949,CHARGE,7/6/19,4646.47,,,
8949,CHARGE,7/7/19,6098.5,,,
8949,CHARGE,7/8/19,22733.93,,,
8949,CHARGE,7/9/19,18413.74,,,
8949,CHARGE,7/10/19,17559.85,,,
8949,CHARGE,7/11/19,17340.53,,,
8949,CHARGE,7/12/19,13616.46,,,
8949,CHARGE,7/13/19,5227.06,,,
8949,CHARGE,7/14/19,11444.43,,,
8949,CHARGE,7/15/19,27214.43,,,
8949,CHARGE,7/16/19,34443.24,,,
8949,CHARGE,7/17/19,8608.8,,,
8949,CHARGE,7/18/19,7244.44,,,
8949,PARTIAL_CREDIT,7/19/19,3927.76,,,
8949,CHARGE,7/20/19,2174.15,,,
8949,CHARGE,7/21/19,3233.15,,,
8949,CHARGE,7/22/19,9729.29,,,
8949,CHARGE,7/23/19,7172.34,,,
8949,CHARGE,7/24/19,4078.52,,,
8949,CHARGE,7/25/19,4642.82,,,
8949,CHARGE,7/26/19,3482,,,
8949,CHARGE,7/27/19,1168.35,,,
8949,CHARGE,7/28/19,2465.4,,,
8949,CREDIT,7/29/19,6336.72,,,
8949,CHARGE,7/30/19,6781.14,,,
8949,CHARGE,7/31/19,4704.11,,,
8949,CHARGE,8/1/19,1978.02,,,
8949,CHARGE,8/2/19,9371.19,,,
8949,CHARGE,8/3/19,4506.39,,,
8949,CHARGE,8/4/19,5530,,,
8949,CHARGE,8/5/19,20909.23,,,
8949,CHARGE,8/6/19,9631.89,,,
8949,CHARGE,8/7/19,10737.29,,,
8949,CREDIT,8/8/19,12642.94,,,
8949,CHARGE,8/9/19,6706.35,,,
8949,CHARGE,8/10/19,2684.44,,,
8949,CHARGE,8/11/19,2386.65,,,
8949,CHARGE,8/12/19,16880.07,,,
8949,CHARGE,8/13/19,12096.04,,,
8949,CHARGE,8/14/19,18826.35,,,
8949,CHARGE,8/15/19,12948.44,,,
8949,CHARGE,8/16/19,16167.28,,,
8949,CHARGE,8/17/19,7076.93,,,
8949,CHARGE,8/18/19,12200.7,,,
8949,CHARGE,8/19/19,30499.41,,,
8949,CHARGE,8/20/19,19715.87,,,
8949,CHARGE,8/21/19,16444.97,,,
8949,CHARGE,8/22/19,20709.63,,,
8949,CHARGE,8/23/19,12357.2,,,
8949,CHARGE,8/24/19,8033.95,,,
8949,CHARGE,8/25/19,7811.19,,,
8949,CHARGE,8/26/19,37948.78,,,
8949,CHARGE,8/27/19,29233.36,,,
8949,CHARGE,8/28/19,28443.53,,,
8949,CHARGE,8/29/19,28524.57,,,
8949,CHARGE,8/30/19,20824.35,,,
8949,CHARGE,8/31/19,10453.47,,,
8949,CHARGE,9/1/19,5880.66,,,
8949,CHARGE,9/2/19,25163.91,,,
8949,CHARGE,9/3/19,43848.16,,,
8949,CHARGE,9/4/19,28287.73,,,
8949,CHARGE,9/5/19,23888,,,
8949,CHARGE,9/6/19,20418.99,,,
8949,CHARGE,9/7/19,7200.16,,,
8949,CHARGE,9/8/19,10858,,,
8949,CHARGE,9/9/19,43948.46,,,
8949,CHARGE,9/10/19,40723.72,,,
8949,CHARGE,9/11/19,13588,,,
8949,CHARGE,9/12/19,9405.83,,,
8949,CHARGE,9/13/19,6222.44,,,
8949,CHARGE,9/14/19,3775.52,,,
8949,CHARGE,9/15/19,5705.17,,,
8949,CHARGE,9/16/19,12195.89,,,
8949,CHARGE,9/17/19,11380.77,,,
8949,CHARGE,9/18/19,6045.47,,,
8949,CHARGE,9/19/19,4947.23,,,
8949,CHARGE,9/20/19,4622.6,,,
8949,CHARGE,9/21/19,3588.96,,,
8949,CHARGE,9/22/19,2636.06,,,
8949,CHARGE,9/23/19,5556.93,,,
8949,CHARGE,9/24/19,3863.07,,,
8949,CHARGE,9/25/19,3599.83,,,
8949,CREDIT,9/26/19,1714.47,,,
8949,CHARGE,9/27/19,2081.86,,,
8949,CHARGE,9/28/19,1033.63,,,
8949,CHARGE,9/29/19,1164.23,,,
8949,PARTIAL_CREDIT,9/30/19,1921.29,,,
8949,CHARGE,10/1/19,2323.31,,,
8949,CHARGE,10/2/19,2988.69,,,
8949,CHARGE,10/3/19,6244.81,,,
8949,CHARGE,10/4/19,3575.27,,,
8949,CHARGE,10/5/19,1120.83,,,
8949,CHARGE,10/6/19,1887.01,,,
8949,CHARGE,10/7/19,284.63,,,
9185,CHARGE,10/1/18,81474,,,
9185,CHARGE,10/2/18,18755,,,
9185,CHARGE,10/3/18,16586.25,,,
9185,CHARGE,10/4/18,26270,,,
9185,CHARGE,10/5/18,9139.25,,,
9185,CHARGE,10/6/18,1372.5,,,
9185,CHARGE,10/7/18,3870,,,
9185,CHARGE,10/8/18,31331.84,,,
9185,CHARGE,10/9/18,8090,,,
9185,CHARGE,10/10/18,15345,,,
9185,CHARGE,10/11/18,6506.25,,,
9185,CHARGE,10/12/18,7078,,,
9185,CHARGE,10/13/18,1781,,,
9185,CHARGE,10/14/18,2840,,,
9185,CHARGE,10/15/18,93625.82,,,
9185,CHARGE,10/16/18,7990,,,
9185,CHARGE,10/17/18,23870,,,
9185,CHARGE,10/18/18,11145,,,
9185,CHARGE,10/19/18,5480,,,
9185,CHARGE,10/20/18,9610,,,
9185,CHARGE,10/21/18,2680,,,
9185,CHARGE,10/22/18,5060,,,
9185,CHARGE,10/23/18,7475,,,
9185,CHARGE,10/24/18,4648.75,,,
9185,CHARGE,10/25/18,6359.5,,,
9185,CHARGE,10/26/18,985.75,,,
9185,CHARGE,10/27/18,1265,,,
9185,CHARGE,10/28/18,5145,,,
9185,CHARGE,10/29/18,6376.5,,,
9185,CHARGE,10/30/18,7528.75,,,
9185,CHARGE,10/31/18,9338,,,
9185,CHARGE,11/1/18,2823,,,
9185,CHARGE,11/2/18,11662,,,
9185,CHARGE,11/3/18,3829,,,
9185,CHARGE,11/4/18,97706,,,
9185,PARTIAL_CREDIT,11/5/18,23388,,,
9185,CHARGE,11/6/18,15863.25,,,
9185,CHARGE,11/7/18,23564.5,,,
9185,CHARGE,11/8/18,27832,,,
9185,CHARGE,11/9/18,3946.67,,,
9185,CHARGE,11/10/18,4724,,,
9185,CHARGE,11/11/18,1000,,,
9185,CHARGE,11/12/18,1653,,,
9185,CHARGE,11/13/18,8615,,,
9185,CHARGE,11/14/18,16402.5,,,
9185,CHARGE,11/15/18,76016.5,,,
9185,CHARGE,11/16/18,6795,,,
9185,CHARGE,11/17/18,3832.5,,,
9185,CHARGE,11/18/18,1146,,,
9185,CHARGE,11/19/18,3125,,,
9185,CHARGE,11/20/18,14841.35,,,
9185,CHARGE,11/21/18,14247.5,,,
9185,CHARGE,11/22/18,1400,,,
9185,CHARGE,11/23/18,1292.5,,,
9185,CHARGE,11/24/18,420,,,
9185,CHARGE,11/25/18,3140.75,,,
9185,CHARGE,11/26/18,3895.5,,,
9185,CHARGE,11/27/18,5162.5,,,
9185,CHARGE,11/28/18,20637.5,,,
9185,CHARGE,11/29/18,4461,,,
9185,CHARGE,11/30/18,10830,,,
9185,CHARGE,12/1/18,3839.17,,,
9185,CHARGE,12/2/18,2590.25,,,
9185,CHARGE,12/3/18,5786.75,,,
9185,CHARGE,12/4/18,13330.5,,,
9185,CHARGE,12/5/18,25666.25,,,
9185,CHARGE,12/6/18,33443,,,
9185,CHARGE,12/7/18,17310.75,,,
9185,CHARGE,12/8/18,3421.25,,,
9185,CHARGE,12/9/18,4135.5,,,
9185,CHARGE,12/10/18,5662.5,,,
9185,CHARGE,12/11/18,7026.25,,,
9185,CHARGE,12/12/18,5596,,,
9185,CHARGE,12/13/18,23494.5,,,
9185,CHARGE,12/14/18,4017.75,,,
9185,CHARGE,12/15/18,50592.5,,,
9185,CHARGE,12/16/18,450,,,
9185,CHARGE,12/17/18,12262.5,,,
9185,CHARGE,12/18/18,9710,,,
9185,CHARGE,12/19/18,19577.5,,,
9185,CHARGE,12/20/18,11502.5,,,
9185,CHARGE,12/21/18,8770,,,
9185,CHARGE,12/22/18,912.5,,,
9185,CHARGE,12/23/18,500,,,
9185,CHARGE,12/24/18,4560,,,
9185,CHARGE,12/25/18,1382.5,,,
9185,CHARGE,12/26/18,3920,,,
9185,CHARGE,12/27/18,2668.75,,,
9185,CHARGE,12/28/18,2895,,,
9185,CHARGE,12/29/18,2585,,,
9185,CHARGE,12/30/18,3925,,,
9185,CHARGE,12/31/18,10265,,,
9185,CHARGE,1/1/19,26694.67,,,
9185,CHARGE,1/2/19,10067.5,,,
9185,CHARGE,1/3/19,8258.5,,,
9185,CHARGE,1/4/19,2826.25,,,
9185,CHARGE,1/5/19,325,,,
9185,CHARGE,1/6/19,1050,,,
9185,CHARGE,1/7/19,1960,,,
9185,CREDIT,1/8/19,7925,,,
9185,CHARGE,1/9/19,5964,,,
9185,CHARGE,1/10/19,3510,,,
9185,CHARGE,1/11/19,6002.5,,,
9185,CHARGE,1/12/19,7312.5,,,
9185,CHARGE,1/13/19,4770,,,
9185,CHARGE,1/14/19,5412.5,,,
9185,CHARGE,1/15/19,15731,,,
9185,CHARGE,1/16/19,4065,,,
9185,CHARGE,1/17/19,15082.5,,,
9185,CHARGE,1/18/19,8405,,,
9185,CHARGE,1/19/19,2050,,,
9185,CHARGE,1/20/19,1187.5,,,
9185,CHARGE,1/21/19,7562.5,,,
9185,CHARGE,1/22/19,3010,,,
9185,CHARGE,1/23/19,11270,,,
9185,CHARGE,1/24/19,14332.5,,,
9185,CHARGE,1/25/19,8328,,,
9185,CHARGE,1/26/19,2790,,,
9185,CHARGE,1/27/19,2695,,,
9185,CHARGE,1/28/19,3765,,,
9185,CHARGE,1/29/19,4655,,,
9185,CHARGE,1/30/19,6640,,,
9185,CHARGE,1/31/19,6377.5,,,
9185,CHARGE,2/1/19,31077,,,
9185,CHARGE,2/2/19,5770,,,
9185,CHARGE,2/3/19,3887.5,,,
9185,CHARGE,2/4/19,9781.5,,,
9185,CHARGE,2/5/19,13747.5,,,
9185,CHARGE,2/6/19,6392.5,,,
9185,CHARGE,2/7/19,7888.75,,,
9185,CHARGE,2/8/19,8591.75,,,
9185,CHARGE,2/9/19,2095,,,
9185,CHARGE,2/10/19,12749.5,,,
9185,CHARGE,2/11/19,14250,,,
9185,CHARGE,2/12/19,13667,,,
9185,CHARGE,2/13/19,10210.75,,,
9185,CHARGE,2/14/19,15183.25,,,
9185,CHARGE,2/15/19,7305.25,,,
9185,CHARGE,2/16/19,2348.75,,,
9185,CHARGE,2/17/19,2172.5,,,
9185,CHARGE,2/18/19,11085,,,
9185,CHARGE,2/19/19,8077.75,,,
9185,CHARGE,2/20/19,2745.5,,,
9185,CHARGE,2/21/19,3371.25,,,
9185,CHARGE,2/22/19,3157.5,,,
9185,CHARGE,2/23/19,2953.75,,,
9185,CHARGE,2/24/19,4409.75,,,
9185,CHARGE,2/25/19,4996.25,,,
9185,CREDIT,2/26/19,18194,,,
9185,CHARGE,2/27/19,16220,,,
9185,CHARGE,2/28/19,20761.25,,,
9185,CHARGE,3/1/19,46422,,,
9185,CHARGE,3/2/19,1687.5,,,
9185,CHARGE,3/3/19,6082.5,,,
9185,CHARGE,3/4/19,6725.25,,,
9185,CHARGE,3/5/19,12393,,,
9185,CHARGE,3/6/19,23115,,,
9185,CHARGE,3/7/19,8680,,,
9185,CHARGE,3/8/19,1719.5,,,
9185,CHARGE,3/9/19,1308.75,,,
9185,CHARGE,3/10/19,12432.5,,,
9185,CHARGE,3/11/19,2750,,,
9185,CHARGE,3/12/19,10246.25,,,
9185,CHARGE,3/13/19,9039.5,,,
9185,CHARGE,3/14/19,11049.5,,,
9185,CHARGE,3/15/19,33015.25,,,
9185,CHARGE,3/16/19,3599.5,,,
9185,CHARGE,3/17/19,6760,,,
9185,PARTIAL_CREDIT,3/18/19,5411,,,
9185,CHARGE,3/19/19,21366.25,,,
9185,CHARGE,3/20/19,5571.25,,,
9185,CHARGE,3/21/19,1842.5,,,
9185,CHARGE,3/22/19,8792,,,
9185,CHARGE,3/23/19,865,,,
9185,CHARGE,3/24/19,1720,,,
9185,CHARGE,3/25/19,2407,,,
9185,CHARGE,3/26/19,5664.5,,,
9185,CHARGE,3/27/19,4435,,,
9185,CHARGE,3/28/19,5632,,,
9185,CHARGE,3/29/19,7538,,,
9185,CHARGE,3/30/19,1860,,,
9185,CHARGE,3/31/19,17006.75,,,
9185,CHARGE,4/1/19,165578.25,,,
9185,CHARGE,4/2/19,20060,,,
9185,CHARGE,4/3/19,3830.75,,,
9185,CHARGE,4/4/19,4887.5,,,
9185,CHARGE,4/5/19,1547.5,,,
9185,CHARGE,4/6/19,2140,,,
9185,CHARGE,4/7/19,2020,,,
9185,CHARGE,4/8/19,9470,,,
9185,CHARGE,4/9/19,5579,,,
9185,CHARGE,4/10/19,22571,,,
9185,CHARGE,4/11/19,9490,,,
9185,CHARGE,4/12/19,2713.75,,,
9185,CHARGE,4/13/19,585,,,
9185,CHARGE,4/14/19,1085,,,
9185,CHARGE,4/15/19,27817.5,,,
9185,CHARGE,4/16/19,4215.25,,,
9185,CHARGE,4/17/19,5901.75,,,
9185,CHARGE,4/18/19,4384.25,,,
9185,CHARGE,4/19/19,3172.5,,,
9185,CHARGE,4/20/19,4690,,,
9185,CHARGE,4/21/19,1495,,,
9185,CHARGE,4/22/19,17636.25,,,
9185,CHARGE,4/23/19,26206.25,,,
9185,CHARGE,4/24/19,2527.5,,,
9185,CHARGE,4/25/19,12785,,,
9185,CHARGE,4/26/19,5083.75,,,
9185,CHARGE,4/27/19,3476.25,,,
9185,CHARGE,4/28/19,1770,,,
9185,CHARGE,4/29/19,5458.75,,,
9185,CHARGE,4/30/19,13861.75,,,
9185,CHARGE,5/1/19,10052.5,,,
9185,CHARGE,5/2/19,144109,,,
9185,CHARGE,5/3/19,5857.5,,,
9185,CHARGE,5/4/19,3690,,,
9185,CHARGE,5/5/19,4226.25,,,
9185,CHARGE,5/6/19,16180,,,
9185,CHARGE,5/7/19,5155,,,
9185,CHARGE,5/8/19,7365,,,
9185,CHARGE,5/9/19,3250,,,
9185,CHARGE,5/10/19,15109,,,
9185,CHARGE,5/11/19,1650,,,
9185,CHARGE,5/12/19,400,,,
9185,CHARGE,5/13/19,10647,,,
9185,CHARGE,5/14/19,4480,,,
9185,CHARGE,5/15/19,45814.5,,,
9185,CHARGE,5/16/19,13130,,,
9185,CHARGE,5/17/19,14253.75,,,
9185,CHARGE,5/18/19,1640,,,
9185,CHARGE,5/19/19,5405,,,
9185,CHARGE,5/20/19,7360,,,
9185,CHARGE,5/21/19,10287.5,,,
9185,CHARGE,5/22/19,24349.25,,,
9185,CHARGE,5/23/19,4420,,,
9185,CHARGE,5/24/19,4515,,,
9185,CHARGE,5/25/19,1155,,,
9185,CHARGE,5/26/19,3927.5,,,
9185,CHARGE,5/27/19,3830,,,
9185,CHARGE,5/28/19,4703.75,,,
9185,CHARGE,5/29/19,10395.5,,,
9185,CHARGE,5/30/19,10388,,,
9185,CHARGE,5/31/19,21845.5,,,
9185,CHARGE,6/1/19,9122.5,,,
9185,CHARGE,6/2/19,6105,,,
9185,CHARGE,6/3/19,17942.5,,,
9185,CHARGE,6/4/19,6946.75,,,
9185,CHARGE,6/5/19,12776,,,
9185,CHARGE,6/6/19,11484.75,,,
9185,CHARGE,6/7/19,1657.5,,,
9185,CHARGE,6/8/19,4577,,,
9185,CHARGE,6/9/19,3180,,,
9185,CHARGE,6/10/19,3797,,,
9185,CHARGE,6/11/19,12310,,,
9185,CHARGE,6/12/19,10431,,,
9185,CHARGE,6/13/19,12270.5,,,
9185,CHARGE,6/14/19,3342.5,,,
9185,CHARGE,6/15/19,15294,,,
9185,CHARGE,6/16/19,2577.5,,,
9185,CHARGE,6/17/19,2270,,,
9185,CHARGE,6/18/19,6265,,,
9185,CHARGE,6/19/19,16042.5,,,
9185,CHARGE,6/20/19,9628,,,
9185,CHARGE,6/21/19,4810,,,
9185,CHARGE,6/22/19,1190,,,
9185,CHARGE,6/23/19,5195,,,
9185,CHARGE,6/24/19,11227,,,
9185,CHARGE,6/25/19,7360,,,
9185,CHARGE,6/26/19,3856,,,
9185,CHARGE,6/27/19,2125,,,
9185,CHARGE,6/28/19,3159,,,
9185,CHARGE,6/29/19,1937,,,
9185,CHARGE,6/30/19,1085,,,
9185,CHARGE,7/1/19,12790.75,,,
9185,CHARGE,7/2/19,12981,,,
9185,CHARGE,7/3/19,13355.5,,,
9185,CHARGE,7/4/19,1850.5,,,
9185,CHARGE,7/5/19,5540,,,
9185,CHARGE,7/6/19,3290,,,
9185,CHARGE,7/7/19,1342,,,
9185,CHARGE,7/8/19,21410,,,
9185,CHARGE,7/9/19,6235.5,,,
9185,CHARGE,7/10/19,4625,,,
9185,CHARGE,7/11/19,4225,,,
9185,CHARGE,7/12/19,4920.5,,,
9185,CHARGE,7/13/19,3875,,,
9185,CHARGE,7/14/19,8455.5,,,
9185,CHARGE,7/15/19,5543,,,
9185,CHARGE,7/16/19,5155,,,
9185,CHARGE,7/17/19,2942.5,,,
9185,CHARGE,7/18/19,12864,,,
9185,CHARGE,7/19/19,2645,,,
9185,CHARGE,7/20/19,2365.5,,,
9185,CHARGE,7/21/19,1205,,,
9185,CHARGE,7/22/19,4810,,,
9185,CREDIT,7/23/19,15710.5,,,
9185,CHARGE,7/24/19,1240.5,,,
9185,CHARGE,7/25/19,5706,,,
9185,CHARGE,7/26/19,4755.5,,,
9185,CHARGE,7/27/19,6680,,,
9185,CHARGE,7/28/19,6005,,,
9185,CHARGE,7/29/19,13105.5,,,
9185,CHARGE,7/30/19,18919,,,
9185,CHARGE,7/31/19,7420,,,
9185,CHARGE,8/1/19,2615,,,
9185,CHARGE,8/2/19,4925,,,
9185,CHARGE,8/3/19,3580,,,
9185,CHARGE,8/4/19,820,,,
9185,CHARGE,8/5/19,5160.5,,,
9185,CHARGE,8/6/19,13040,,,
9185,CHARGE,8/7/19,6240,,,
9185,CHARGE,8/8/19,14110,,,
9185,CHARGE,8/9/19,4773,,,
9185,CHARGE,8/10/19,10092,,,
9185,CHARGE,8/11/19,2510,,,
9185,CHARGE,8/12/19,15399.5,,,
9185,CHARGE,8/13/19,19150,,,
9185,CHARGE,8/14/19,9957,,,
9185,CHARGE,8/15/19,5715,,,
9185,CHARGE,8/16/19,12206.67,,,
9185,CHARGE,8/17/19,2575,,,
9185,CHARGE,8/18/19,95,,,
9185,CHARGE,8/19/19,19436.25,,,
9185,CHARGE,8/20/19,9520,,,
9185,CHARGE,8/21/19,9255,,,
9185,CHARGE,8/22/19,23349,,,
9185,CHARGE,8/23/19,23874,,,
9185,CHARGE,8/24/19,8550,,,
9185,CHARGE,8/25/19,6785,,,
9185,CHARGE,8/26/19,17395,,,
9185,CHARGE,8/27/19,11275,,,
9185,CHARGE,8/28/19,16025,,,
9185,CHARGE,8/29/19,18015.25,,,
9185,CHARGE,8/30/19,16075,,,
9185,CHARGE,8/31/19,8406.25,,,
9185,CHARGE,9/1/19,124936,,,
9185,CHARGE,9/2/19,18907,,,
9185,CHARGE,9/3/19,25155,,,
9185,CHARGE,9/4/19,17632.5,,,
9185,CHARGE,9/5/19,16185,,,
9185,CHARGE,9/6/19,41185,,,
9185,CHARGE,9/7/19,10270,,,
9185,CHARGE,9/8/19,2045,,,
9185,CHARGE,9/9/19,30730,,,
9185,CHARGE,9/10/19,27616.25,,,
9185,CHARGE,9/11/19,33888.25,,,
9185,CHARGE,9/12/19,26542.5,,,
9185,CHARGE,9/13/19,11825.5,,,
9185,CHARGE,9/14/19,5213,,,
9185,CHARGE,9/15/19,11405,,,
9185,CHARGE,9/16/19,47769.5,,,
9185,CHARGE,9/17/19,30210.25,,,
9185,CHARGE,9/18/19,9885,,,
9185,CHARGE,9/19/19,31708,,,
9185,CHARGE,9/20/19,2945,,,
9185,CHARGE,9/21/19,1770,,,
9185,CHARGE,9/22/19,4497.5,,,
9185,CHARGE,9/23/19,13557.5,,,
9185,CHARGE,9/24/19,21107.5,,,
9185,CHARGE,9/25/19,9200,,,
9185,CHARGE,9/26/19,33587.5,,,
9185,CHARGE,9/27/19,31000,,,
9185,CHARGE,9/28/19,3463,,,
9185,CHARGE,9/29/19,6581.75,,,
9185,CHARGE,9/30/19,19586.5,,,
9185,CHARGE,10/1/19,355287,,,
9185,CHARGE,10/2/19,52115,,,
9185,CHARGE,10/3/19,23640,,,
9185,CHARGE,10/4/19,30310,,,
9185,CHARGE,10/5/19,10112,,,
9185,CHARGE,10/6/19,8695,,,
9185,CHARGE,10/7/19,350,,,
9312,CHARGE,10/10/18,19238.4,,,
9312,CHARGE,10/12/18,19238.4,,,
9312,CHARGE,10/21/18,18208,,,
9312,CHARGE,10/22/18,31328,,,
9312,CHARGE,10/23/18,23398.4,,,
9312,CHARGE,10/24/18,38476.8,,,
9312,CHARGE,11/4/18,2752,,,
9312,CHARGE,11/11/18,15592.32,,,
9312,CHARGE,11/12/18,79436.8,,,
9312,CHARGE,11/14/18,29111.04,,,
9312,CHARGE,11/19/18,2752,,,
9312,CHARGE,11/22/18,23776,,,
9312,CHARGE,11/23/18,19808.64,,,
9312,CHARGE,11/25/18,9600,,,
9312,CHARGE,11/29/18,29578.88,,,
9312,CREDIT,11/30/18,13600,,,
9312,CHARGE,12/1/18,13712.64,,,
9312,CHARGE,12/2/18,2752,,,
9312,CHARGE,12/3/18,9872.64,,,
9312,CHARGE,12/5/18,13600,,,
9312,CHARGE,12/18/18,23744,,,
9312,CHARGE,12/21/18,16992,,,
9312,CREDIT,12/27/18,19238.4,,,
9312,CHARGE,12/29/18,24038.4,,,
9312,CHARGE,1/1/19,38231.04,,,
9312,CHARGE,1/2/19,33568.64,,,
9312,CHARGE,1/4/19,10744.96,,,
9312,CHARGE,1/7/19,24038.4,,,
9312,CHARGE,1/10/19,56396.8,,,
9312,CHARGE,1/14/19,23968.64,,,
9312,CHARGE,1/15/19,56396.8,,,
9312,CHARGE,1/29/19,2592,,,
9312,CHARGE,2/1/19,58631.68,,,
9312,PARTIAL_CREDIT,2/5/19,51103.36,,,
9312,CHARGE,2/7/19,3624.32,,,
9312,CHARGE,2/12/19,5504,,,
9312,CHARGE,2/20/19,23969.28,,,
9312,CHARGE,3/1/19,12128,,,
9312,CHARGE,10/2/19,75955.2,,,
9312,CHARGE,10/3/19,29358.08,,,
9399,CHARGE,10/1/18,41820,,,
9399,CHARGE,10/2/18,800,,,
9399,CHARGE,10/3/18,640,,,
9399,CHARGE,10/4/18,316,,,
9399,CHARGE,10/6/18,260,,,
9399,CHARGE,10/8/18,320,,,
9399,CHARGE,10/9/18,160,,,
9399,CHARGE,10/10/18,160,,,
9399,CHARGE,10/11/18,260,,,
9399,CHARGE,10/15/18,1875,,,
9399,CHARGE,10/23/18,2075,,,
9399,CHARGE,10/24/18,160,,,
9399,CHARGE,10/25/18,370,,,
9399,CHARGE,10/26/18,215,,,
9399,CHARGE,10/27/18,295,,,
9399,CHARGE,10/29/18,260,,,
9399,CHARGE,10/30/18,2450,,,
9399,CHARGE,10/31/18,925,,,
9399,CHARGE,11/1/18,44005,,,
9399,CHARGE,11/2/18,765,,,
9399,CHARGE,11/4/18,156,,,
9399,CHARGE,11/5/18,1075,,,
9399,CHARGE,11/6/18,1241.5,,,
9399,CHARGE,11/7/18,1515,,,
9399,CHARGE,11/8/18,480,,,
9399,CHARGE,11/9/18,975,,,
9399,CHARGE,11/10/18,590,,,
9399,CHARGE,11/11/18,480,,,
9399,CHARGE,11/12/18,3080,,,
9399,CHARGE,11/13/18,1875,,,
9399,CHARGE,11/14/18,2515,,,
9399,CHARGE,11/15/18,2270,,,
9399,CHARGE,11/16/18,1566.5,,,
9399,CHARGE,11/17/18,876.5,,,
9399,CHARGE,11/18/18,185,,,
9399,CHARGE,11/19/18,3920,,,
9399,CHARGE,11/20/18,555,,,
9399,CHARGE,11/22/18,185,,,
9399,CHARGE,11/25/18,4150,,,
9399,CHARGE,11/26/18,1484,,,
9399,CHARGE,11/28/18,185,,,
9399,CHARGE,11/29/18,395,,,
9399,CHARGE,12/1/18,40619.8,,,
9399,CHARGE,12/2/18,650,,,
9399,CHARGE,12/3/18,1404.8,,,
9399,CHARGE,12/4/18,1741,,,
9399,CHARGE,12/5/18,850,,,
9399,CHARGE,12/6/18,1545,,,
9399,CHARGE,12/7/18,1975.5,,,
9399,CHARGE,12/8/18,2835,,,
9399,CHARGE,12/9/18,3805,,,
9399,CHARGE,12/10/18,4940,,,
9399,CHARGE,12/11/18,3730,,,
9399,CHARGE,12/12/18,4709.8,,,
9399,CHARGE,12/13/18,3804.6,,,
9399,CHARGE,12/14/18,1470,,,
9399,CHARGE,12/15/18,3330,,,
9399,CHARGE,12/16/18,3110,,,
